Case Number,Case Subtype,Case File Date,Claim Amount,Case Status,Next Hearing Desc,Next Hearing Date,Disposition Desc,Disposition Date,Judgment Text,Judgment Date,Judgment Amount,Attorney Fees,Court Costs,Pre-Judg Int Rate,Post-Judg Int Rate,PATT,DATT,JFP,JFD
231200364183,Eviction,10/04/2023,1447.0,Appeal,Eviction Docket,10/24/2023,Appeal Filed,10/31/2023,Final Judgment,10/24/2023,2304.0,0.0,129.0,0.0,8.5,0,0,0,0
231200365264,Eviction,10/04/2023,5520.0,Disposed,Eviction Docket,10/24/2023,Trial or Hearing by Judge (OCA),10/24/2023,Final Judgment,10/24/2023,5208.0,0.0,129.0,0.0,8.5,1,0,0,0
231200365524,Eviction,10/05/2023,1470.0,Appeal,Eviction Docket,10/24/2023,Appeal Filed,10/30/2023,Default Judgment,10/24/2023,2395.0,0.0,129.0,0.0,8.5,0,0,0,0
231200365695,Eviction,10/05/2023,6642.0,Disposed,Eviction Docket,10/24/2023,Default Judgment (OCA),10/24/2023,Default Judgment,10/24/2023,3071.0,250.0,129.0,0.0,8.5,1,1,0,0
231200365825,Eviction,10/05/2023,6027.0,Appeal,Eviction Docket,10/24/2023,Appeal Filed,10/30/2023,Default Judgment,10/24/2023,244.0,150.0,129.0,0.0,8.5,1,0,0,0
231200366899,Eviction,10/05/2023,0.0,Disposed,Eviction Docket,10/24/2023,Default Judgment (OCA),10/24/2023,Default Judgment,10/24/2023,169.0,300.0,129.0,0.0,8.5,1,0,0,0
231200366952,Eviction,10/05/2023,4117.0,Disposed,Eviction Docket,10/24/2023,Trial or Hearing by Judge (OCA),10/24/2023,Final Judgment,10/24/2023,1260.0,150.0,129.0,0.0,8.5,1,0,0,0
231200367126,Eviction,10/06/2023,1976.36,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,1570.0,0.0,129.0,0.0,8.5,0,0,0,0
231200367440,Eviction,10/06/2023,950.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,0.0,0.0,129.0,0.0,8.5,0,0,0,0
231200369181,Eviction,10/06/2023,10800.0,Disposed,Eviction Docket,10/24/2023,Trial or Hearing by Judge (OCA),10/24/2023,Final Judgment,10/24/2023,0.0,0.0,0.0,0.0,8.5,1,0,0,0
231200370003,Eviction,10/09/2023,1503.0,Disposed,Eviction Docket,10/24/2023,Default Judgment (OCA),10/24/2023,Default Judgment,10/24/2023,2005.0,0.0,129.0,0.0,8.5,0,0,0,0
231200370089,Eviction,10/09/2023,1164.1,Disposed,Eviction Docket,10/24/2023,Default Judgment (OCA),10/24/2023,Default Judgment,10/24/2023,1600.0,0.0,129.0,0.0,8.5,0,0,0,0
231200371365,Eviction,10/10/2023,4930.5,Disposed,Eviction Docket,10/31/2023,Trial or Hearing by Judge (OCA),10/31/2023,Final Judgment,10/31/2023,0.0,0.0,0.0,0.0,,0,0,0,0
231200371369,Eviction,10/10/2023,4985.79,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,0.0,0.0,129.0,0.0,8.5,0,0,0,0
231200373084,Eviction,10/09/2023,2740.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,6850.0,150.0,129.0,0.0,8.5,1,0,0,0
231200373245,Eviction,10/09/2023,1837.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,1060.0,140.0,129.0,0.0,8.5,1,0,0,0
231200373280,Eviction,10/09/2023,13500.0,Appeal,Eviction Docket,10/31/2023,Appeal Filed,11/07/2023,Default Judgment,10/31/2023,0.0,0.0,129.0,0.0,8.5,0,0,0,0
231200373296,Eviction,10/10/2023,3730.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,3730.0,0.0,129.0,0.0,8.5,0,0,0,0
231200373343,Eviction,10/11/2023,7100.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,0.0,0.0,129.0,0.0,8.5,0,0,0,0
231200373370,Eviction,10/11/2023,3250.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,0.0,0.0,129.0,0.0,8.5,0,0,0,0
231200374691,Eviction,10/11/2023,1410.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,1410.0,0.0,129.0,0.0,8.5,0,0,0,0
231200374702,Eviction,10/12/2023,665.0,Disposed,Eviction Docket,10/31/2023,Trial or Hearing by Judge (OCA),10/31/2023,Final Judgment,10/31/2023,665.0,0.0,129.0,0.0,8.5,0,0,0,0
231200375467,Eviction,10/11/2023,5550.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,2775.0,800.0,264.0,0.0,8.5,1,0,0,0
231200376423,Eviction,10/13/2023,3000.0,Disposed,Eviction Docket,10/31/2023,Default Judgment (OCA),10/31/2023,Default Judgment,10/31/2023,3000.0,0.0,129.0,0.0,8.5,0,0,0,0
191200031002,Small Claims,01/22/2019,490.64,Disposed,Default Docket,11/02/2023,Trial or Hearing by Judge (OCA),11/02/2023,Final Judgment,11/02/2023,0.0,0.0,0.0,0.0,,1,0,0,0
191200057068,Debt Claim,02/07/2019,9876.34,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,9051.34,0.0,49.0,0.0,,1,1,0,0
191200091285,Debt Claim,02/27/2019,1344.71,Disposed,Judge Trial,11/09/2023,Trial or Hearing by Judge (OCA),11/09/2023,Final Judgment,11/09/2023,1344.71,0.0,124.0,0.0,,1,0,0,0
191200101151,Debt Claim,03/07/2019,3428.71,Disposed,Intent to Dismiss for Want of Prosecution,03/03/2022,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,3428.71,0.0,124.0,0.0,,1,1,0,0
191200102710,Debt Claim,03/08/2019,2073.37,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,0.0,0.0,0.0,0.0,,1,1,0,0
191200164837,Debt Claim,04/16/2019,1608.29,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,0.0,0.0,0.0,0.0,,1,1,0,0
191200194332,Debt Claim,05/09/2019,7697.37,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,7697.37,0.0,124.0,0.0,,1,0,0,0
191200199680,Debt Claim,05/14/2019,4428.96,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,4428.96,0.0,124.0,0.0,,1,0,0,0
191200214509,Debt Claim,05/23/2019,5040.77,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,0.0,0.0,0.0,0.0,,1,1,0,0
191200221215,Debt Claim,05/28/2019,4207.57,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,4207.57,0.0,131.5,0.0,8.5,1,1,0,0
191200230572,Debt Claim,06/04/2019,1631.51,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,1631.51,0.0,49.0,0.0,,1,0,0,0
191200270643,Debt Claim,06/25/2019,2493.73,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,2493.73,0.0,131.5,0.0,8.5,1,1,0,0
191200270907,Debt Claim,06/27/2019,2159.46,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,0.0,0.0,0.0,0.0,,1,1,0,0
191200388645,Debt Claim,09/25/2019,4232.56,Appeal,Judge Trial,11/13/2023,Appeal Filed,11/20/2023,Final Judgment,11/13/2023,4232.56,0.0,131.5,0.0,8.5,1,1,0,0
191200399991,Small Claims,10/03/2019,2315.37,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,1460.88,1000.0,474.01,854.49,5.5,1,0,0,0
191200417881,Debt Claim,10/17/2019,2755.56,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,2755.56,0.0,124.0,0.0,,1,0,0,0
191200420079,Debt Claim,10/18/2019,4184.73,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,4184.73,0.0,124.0,0.0,,1,0,0,0
191200445585,Debt Claim,11/04/2019,2597.85,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,2597.85,0.0,132.5,0.0,8.5,1,0,0,0
191200455574,Debt Claim,11/11/2019,5002.41,Disposed,Judge Trial,08/28/2023,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,3337.41,0.0,133.92,0.0,8.5,1,0,0,0
191200457496,Debt Claim,11/13/2019,4254.92,Disposed,Judge Trial,11/27/2023,Agreed Judgment (OCA),11/27/2023,Agreed Judgment,11/27/2023,4254.92,0.0,49.0,0.0,,1,0,0,0
191200466968,Debt Claim,11/20/2019,1861.91,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,1861.91,0.0,49.0,0.0,,1,0,0,0
191200486202,Debt Claim,12/02/2019,2199.17,Disposed,Default Docket,02/19/2024,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2199.17,0.0,167.0,0.0,8.5,1,0,0,0
191200520199,Debt Claim,12/20/2019,7493.73,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,7493.73,0.0,49.0,0.0,,1,1,0,0
201200035652,Debt Claim,01/24/2020,3784.97,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,3784.97,0.0,124.0,0.0,,1,0,0,0
201200035670,Debt Claim,01/24/2020,2778.49,Disposed,Judge Trial,11/27/2023,Agreed Judgment (OCA),11/27/2023,Agreed Judgment,11/27/2023,2778.49,0.0,124.0,0.0,,1,0,0,0
201200039389,Debt Claim,01/29/2020,2370.13,Appeal,Judge Trial,11/13/2023,Appeal Filed,11/15/2023,Final Judgment,11/13/2023,2370.13,0.0,131.5,0.0,8.5,1,1,0,0
201200050486,Debt Claim,02/04/2020,1492.59,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,1492.59,0.0,131.5,0.0,8.5,1,1,0,0
201200061519,Debt Claim,02/13/2020,6627.31,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,6626.98,0.0,124.0,0.0,,1,0,0,0
201200115616,Debt Claim,03/25/2020,1246.81,Disposed,Judge Trial,11/27/2023,Agreed Judgment (OCA),11/27/2023,Agreed Judgment,11/27/2023,1246.81,0.0,49.0,0.0,,1,1,0,0
201200137679,Debt Claim,05/19/2020,2097.21,Appeal,Judge Trial,11/13/2023,Appeal Filed,11/15/2023,Final Judgment,11/13/2023,2097.21,0.0,131.5,0.0,8.5,1,1,0,0
201200260535,Debt Claim,10/12/2020,8375.7,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,8375.7,0.0,189.0,0.0,,1,0,0,0
201200263327,Debt Claim,10/15/2020,3199.09,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,3199.09,0.0,124.0,0.0,,1,0,0,0
201200270886,Debt Claim,10/23/2020,7026.18,Disposed,Judge Trial,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,7026.18,0.0,133.92,0.0,8.5,1,0,0,0
201200292535,Debt Claim,11/16/2020,4415.69,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,4415.69,0.0,124.0,0.0,,1,0,0,0
201200326698,Debt Claim,12/18/2020,7974.01,Disposed,Judge Trial,11/27/2023,Trial or Hearing by Judge (OCA),11/27/2023,Final Judgment,11/27/2023,7974.01,0.0,124.0,0.0,,1,0,0,0
211200108031,Debt Claim,04/19/2021,3006.93,Disposed,Intent to Dismiss for Want of Prosecution,12/13/2022,Agreed Judgment (OCA),11/09/2023,Agreed Judgment,11/09/2023,3006.93,0.0,49.0,0.0,,1,1,0,0
211200134758,Debt Claim,05/11/2021,2442.01,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,2442.01,0.0,133.5,0.0,8.5,1,0,0,0
211200134768,Debt Claim,05/11/2021,2391.63,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,2391.63,0.0,133.5,0.0,8.5,1,0,0,0
211200134771,Debt Claim,05/12/2021,2670.64,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,2670.64,0.0,133.5,0.0,8.5,1,0,0,0
211200134772,Debt Claim,05/12/2021,4268.73,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,4268.73,0.0,133.5,0.0,8.5,1,0,0,0
211200149821,Debt Claim,05/21/2021,3666.2,Disposed,Default Docket,11/14/2023,Agreed Judgment (OCA),11/14/2023,Agreed Judgment,11/14/2023,3666.2,0.0,114.0,0.0,,1,0,0,0
211200170723,Small Claims,06/11/2021,8735.0,Disposed,Judge Trial,11/09/2023,Default Judgment (OCA),11/09/2023,Default Judgment,11/09/2023,7735.0,1687.47,144.0,0.0,8.5,1,0,0,0
211200211498,Debt Claim,07/26/2021,5995.38,Disposed,,,Agreed Judgment (OCA),11/09/2023,Agreed Judgment,11/09/2023,5995.38,0.0,49.0,0.0,,1,1,0,0
211200223837,Debt Claim,08/05/2021,1623.2,Disposed,Judge Trial,11/27/2023,Agreed Judgment (OCA),11/27/2023,Agreed Judgment,11/27/2023,1360.0,0.0,121.0,0.0,8.25,1,0,0,0
211200223846,Debt Claim,08/06/2021,1935.76,Disposed,Judge Trial,11/13/2023,Trial or Hearing by Judge (OCA),11/13/2023,Final Judgment,11/13/2023,0.0,0.0,0.0,0.0,,1,1,0,0
211200234763,Debt Claim,08/17/2021,4979.21,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,4979.21,0.0,133.5,0.0,,1,0,0,0
211200244536,Debt Claim,08/26/2021,9288.2,Disposed,,,Agreed Judgment (OCA),11/02/2023,Agreed Judgment,11/02/2023,9288.2,0.0,128.0,0.0,,1,1,0,0
211200244628,Debt Claim,08/26/2021,8791.84,Disposed,,,Agreed Judgment (OCA),11/02/2023,Agreed Judgment,11/02/2023,8791.84,0.0,128.0,0.0,,1,0,0,0
211200253406,Debt Claim,09/02/2021,956.42,Disposed,Judge Trial,11/13/2023,Agreed Judgment (OCA),11/13/2023,Agreed Judgment,11/13/2023,956.42,0.0,0.0,0.0,,1,1,0,0
211200328593,Debt Claim,11/11/2021,4947.87,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,4947.87,0.0,133.5,0.0,8.5,1,0,0,0
211200338717,Debt Claim,11/19/2021,3375.27,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,3375.27,0.0,135.0,0.0,8.5,1,0,0,0
211200345500,Debt Claim,11/24/2021,1984.24,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1984.24,0.0,135.0,0.0,8.5,1,0,0,0
211200345519,Debt Claim,11/24/2021,2284.17,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,2284.17,0.0,135.0,0.0,8.5,1,0,0,0
211200360702,Small Claims,12/13/2021,13716.46,Disposed,Judge Trial,09/28/2023,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,13716.46,0.0,145.0,0.0,8.5,1,1,0,0
221200019333,Small Claims,01/19/2022,2500.0,Disposed,Default Docket,11/02/2023,Trial or Hearing by Judge (OCA),11/02/2023,Final Judgment,11/02/2023,2500.0,750.0,54.0,0.0,8.5,1,1,0,0
221200030611,Small Claims,01/27/2022,20000.0,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,2000.0,0.0,54.0,0.0,8.25,1,0,0,0
221200069962,Debt Claim,03/02/2022,4750.62,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,4750.62,0.0,127.0,0.0,8.5,1,0,0,0
221200072214,Small Claims,03/03/2022,15435.05,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,9055.47,1000.0,324.15,70633.0,5.5,1,0,0,0
221200078623,Small Claims,03/09/2022,4000.0,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,2500.0,800.0,134.0,0.0,8.5,1,0,0,0
221200078648,Small Claims,03/09/2022,8350.0,Appeal,Judge Trial,11/09/2023,Appeal Filed,11/22/2023,Final Judgment,11/09/2023,0.0,2500.0,0.0,0.0,,1,1,0,0
221200107021,Small Claims,03/29/2022,1294.4,Disposed,Default Docket,11/02/2023,Trial or Hearing by Judge (OCA),11/02/2023,Final Judgment,11/02/2023,647.2,1000.0,228.49,271.88,5.5,1,0,0,0
221200119242,Small Claims,04/08/2022,20000.0,Disposed,Judge Trial,06/27/2023,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,1800.0,0.0,64.0,0.0,5.0,1,1,0,0
221200134081,Small Claims,04/21/2022,2604.32,Dismissed,Default Docket,11/02/2023,Non-suited or Dismissed by Plaintiff (OCA),02/07/2024,Default Judgment,11/02/2023,2604.32,0.0,54.0,0.0,7.75,1,0,0,0
221200144762,Debt Claim,04/28/2022,3139.0,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,3139.0,0.0,127.0,0.0,8.5,1,0,0,0
221200162055,Debt Claim,05/10/2022,2332.44,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1582.44,0.0,127.0,0.0,8.5,1,0,0,0
221200195710,Debt Claim,06/06/2022,2116.54,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1316.54,0.0,127.0,0.0,8.5,1,0,0,0
221200197135,Debt Claim,06/08/2022,1532.62,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1532.62,0.0,119.0,0.0,8.5,1,0,0,0
221200198431,Debt Claim,06/09/2022,2085.04,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2085.04,0.0,119.0,0.0,8.5,1,0,0,0
221200208454,Debt Claim,06/16/2022,1018.27,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1018.27,0.0,140.0,0.0,8.5,1,0,0,0
221200227170,Debt Claim,06/30/2022,2092.82,Disposed,Default Docket,02/19/2024,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2092.82,0.0,127.0,0.0,8.5,1,0,0,0
221200244270,Debt Claim,07/15/2022,1313.44,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1313.44,0.0,54.0,0.0,8.5,1,0,0,0
221200255877,Debt Claim,07/25/2022,1879.75,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1879.75,0.0,126.0,0.0,8.5,1,0,0,0
221200262034,Debt Claim,07/29/2022,3835.29,Disposed,,,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,3835.29,0.0,142.06,0.0,8.25,1,1,0,0
221200288402,Debt Claim,08/18/2022,1520.68,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1520.68,0.0,127.0,0.0,8.5,1,0,0,0
221200319132,Debt Claim,09/12/2022,3233.89,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,3233.89,0.0,119.0,0.0,8.5,1,0,0,0
221200322601,Small Claims,09/12/2022,20000.0,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,434.34,500.0,209.3,234.36,8.5,1,0,0,0
221200342814,Debt Claim,09/29/2022,1649.29,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1649.29,0.0,127.0,0.0,8.5,1,0,0,0
221200353627,Debt Claim,10/07/2022,2380.36,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2380.36,0.0,127.0,0.0,8.5,1,0,0,0
221200358312,Debt Claim,10/07/2022,5022.17,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,5022.17,0.0,0.0,0.0,,1,0,0,0
221200362848,Debt Claim,10/13/2022,13268.94,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,12468.94,0.0,133.0,0.0,,1,0,0,0
221200362856,Debt Claim,10/13/2022,5956.5,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,5956.5,0.0,0.0,0.0,,1,0,0,0
221200394583,Debt Claim,11/04/2022,6060.99,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,4849.99,0.0,132.0,0.0,,1,0,0,0
221200398377,Debt Claim,11/07/2022,2511.79,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2511.79,0.0,127.0,0.0,8.5,1,0,0,0
221200406260,Debt Claim,11/14/2022,1865.83,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,1865.83,0.0,127.0,0.0,8.5,1,0,0,0
221200409057,Debt Claim,11/15/2022,9456.41,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/06/2023,Agreed Judgment,11/06/2023,7565.41,0.0,132.0,0.0,,1,0,0,0
221200426512,Debt Claim,11/23/2022,2386.44,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,2386.44,0.0,119.0,0.0,8.5,1,0,0,0
221200426520,Debt Claim,11/23/2022,6536.99,Disposed,Default Docket,11/14/2023,Default Judgment (OCA),11/14/2023,Default Judgment,11/14/2023,6536.99,0.0,119.0,0.0,8.5,1,0,0,0
221200433885,Small Claims,12/06/2022,8500.0,Disposed,Default Docket,11/02/2023,Trial or Hearing by Judge (OCA),11/02/2023,Final Judgment,11/02/2023,8500.0,0.0,289.0,0.0,8.5,0,0,0,0
221200442496,Small Claims,12/12/2022,8714.76,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,8714.76,0.0,129.0,0.0,8.5,0,0,0,0
221200442973,Debt Claim,12/12/2022,6256.31,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/27/2023,5816.31,0.0,132.0,0.0,,1,0,0,0
221200444812,Small Claims,12/13/2022,7255.16,Disposed,Judge Trial,11/09/2023,Trial or Hearing by Judge (OCA),11/09/2023,Final Judgment,11/09/2023,2783.0,0.0,129.0,0.0,8.5,0,1,0,0
221200450798,Debt Claim,12/15/2022,5065.25,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,5065.25,0.0,140.0,0.0,8.5,1,0,0,0
221200450888,Debt Claim,12/16/2022,1986.04,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1986.04,0.0,140.0,0.0,8.5,1,0,0,0
221200466712,Debt Claim,12/29/2022,3140.64,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,3140.64,0.0,140.0,0.0,,1,0,0,0
231200031020,Debt Claim,01/23/2023,9394.4,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,9394.4,0.0,0.0,0.0,,1,0,0,0
231200034460,Small Claims,01/25/2023,20000.0,Disposed,Default Docket,11/02/2023,Default Judgment (OCA),11/02/2023,Default Judgment,11/02/2023,196.15,200.0,169.0,39.08,5.5,1,0,0,0
231200034464,Small Claims,01/25/2023,20000.0,Disposed,Default Docket,11/02/2023,Trial or Hearing by Judge (OCA),11/02/2023,Final Judgment,11/02/2023,873.38,1000.0,145.82,366.82,5.5,1,0,0,0
231200041479,Debt Claim,01/27/2023,11269.91,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,9641.91,0.0,132.0,0.0,,1,1,0,0
231200050707,Debt Claim,02/03/2023,3806.99,Disposed,Judge Trial,10/23/2023,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,2606.99,0.0,54.0,0.0,,1,0,0,0
231200050855,Debt Claim,02/06/2023,3754.25,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,3754.25,0.0,140.0,0.0,,1,0,0,0
231200068786,Debt Claim,02/15/2023,658.63,Disposed,Default Docket,11/13/2023,Agreed Judgment (OCA),11/13/2023,Agreed Judgment,11/13/2023,500.0,0.0,0.0,0.0,,1,0,0,0
231200069072,Debt Claim,02/16/2023,3168.82,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,3168.82,0.0,140.0,0.0,8.5,1,0,0,0
231200069082,Debt Claim,02/16/2023,3066.58,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,3066.58,0.0,140.0,0.0,8.5,1,0,0,0
231200079179,Debt Claim,02/22/2023,1879.89,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1879.89,0.0,140.0,0.0,8.5,1,0,0,0
231200092978,Debt Claim,03/03/2023,1852.25,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1852.25,0.0,140.0,0.0,8.5,1,0,0,0
231200093140,Debt Claim,03/08/2023,1849.83,Disposed,,,Agreed Judgment (OCA),11/08/2023,Agreed Judgment,11/08/2023,1849.83,0.0,142.06,0.0,8.25,1,0,0,0
231200100624,Debt Claim,03/08/2023,1908.83,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1908.83,0.0,140.0,0.0,8.5,1,0,0,0
231200102924,Debt Claim,03/15/2023,1244.57,Disposed,Default Docket,11/13/2023,Default Judgment (OCA),11/13/2023,Default Judgment,11/13/2023,1244.57,0.0,140.0,0.0,8.5,1,0,0,0
